id,vps_ip,vps_name,timestamp,status,latency_ms,cpu_percent,ram_percent,disk_percent
29630,192.168.100.71,AGENTE C1 ,1771096966,UP,87.76,0.11,6.97,11.1
29620,154.38.191.168,Hyundai,1771096964,DOWN,,,,
29621,147.93.179.212,1001Talleres,1771096964,DOWN,,,,
29622,154.38.191.23,Autocom,1771096964,DOWN,,,,
29623,192.168.100.71,AGENTE C1 ,1771096964,DOWN,,,,
29624,109.199.117.80,Armacar,1771096964,DOWN,,,,
29625,82.25.84.232,Hostinger,1771096964,DOWN,,,,
29626,192.168.100.33,IA LOCAL,1771096964,DOWN,,,,
29627,194.163.160.139,Quitomotors,1771096964,DOWN,,,,
29628,62.84.187.169,Kia,1771096964,DOWN,,,,
29619,217.76.58.149,9rounds,1771096959,DOWN,,,,
29615,194.163.160.139,Quitomotors,1771096941,UP,782.91,100.0,11.58,11.12
29616,62.84.187.169,Kia,1771096941,UP,875.3,100.0,27.6,33.84
29617,109.199.117.80,Armacar,1771096941,UP,917.4,100.0,27.15,15.3
29618,82.25.84.232,Hostinger,1771096941,UP,511.54,75.03,54.72,65.04
29611,192.168.100.33,IA LOCAL,1771096940,UP,147.21,0.03,2.2,18.32
29612,147.93.179.212,1001Talleres,1771096940,UP,494.32,100.0,28.59,27.55
29613,154.38.191.23,Autocom,1771096940,UP,602.96,100.0,28.86,26.9
29614,154.38.191.168,Hyundai,1771096940,UP,787.0,18.39,28.15,30.24
29610,192.168.100.71,AGENTE C1 ,1771096939,UP,57.0,0.11,6.97,11.1
29609,217.76.58.149,9rounds,1771096935,UP,2542.64,100.0,29.39,22.52
29608,82.25.84.232,Hostinger,1771096921,UP,553.76,75.03,54.3,65.04
29603,154.38.191.23,Autocom,1771096920,UP,735.52,100.0,28.84,26.9
29604,154.38.191.168,Hyundai,1771096920,UP,813.17,18.39,28.1,30.24
29605,194.163.160.139,Quitomotors,1771096920,UP,794.6,100.0,11.14,11.12
29606,62.84.187.169,Kia,1771096920,UP,899.45,100.0,27.6,33.84
29607,109.199.117.80,Armacar,1771096920,UP,910.73,100.0,27.17,15.3
29600,192.168.100.71,AGENTE C1 ,1771096919,UP,57.27,0.11,6.98,11.1
29601,192.168.100.33,IA LOCAL,1771096919,UP,148.91,0.03,2.2,18.32
29602,147.93.179.212,1001Talleres,1771096919,UP,496.54,100.0,28.56,27.55
29598,82.25.84.232,Hostinger,1771096908,UP,578.72,75.03,55.36,65.04
29599,217.76.58.149,9rounds,1771096908,UP,1833.91,100.0,29.24,22.52
29592,147.93.179.212,1001Talleres,1771096907,UP,623.11,100.0,28.7,27.55
29593,154.38.191.23,Autocom,1771096907,UP,691.65,100.0,28.82,26.9
29594,154.38.191.168,Hyundai,1771096907,UP,749.03,18.39,28.2,30.24
29595,194.163.160.139,Quitomotors,1771096907,UP,783.25,100.0,11.21,11.12
29596,109.199.117.80,Armacar,1771096907,UP,864.67,100.0,27.07,15.3
29597,62.84.187.169,Kia,1771096907,UP,965.17,100.0,27.55,33.84
29590,192.168.100.33,IA LOCAL,1771096906,UP,147.02,0.03,2.2,18.32
29591,192.168.100.71,AGENTE C1 ,1771096906,UP,71.02,0.11,6.97,11.1
29588,217.76.58.149,9rounds,1771096895,UP,1199.93,100.0,29.13,22.52
29589,82.25.84.232,Hostinger,1771096895,UP,646.96,75.03,55.0,65.04
29582,147.93.179.212,1001Talleres,1771096894,UP,487.64,100.0,28.59,27.55
29583,154.38.191.23,Autocom,1771096894,UP,602.41,100.0,28.79,26.9
29584,154.38.191.168,Hyundai,1771096894,UP,669.75,18.39,28.12,30.24
29585,194.163.160.139,Quitomotors,1771096894,UP,757.41,100.0,11.15,11.12
29586,62.84.187.169,Kia,1771096894,UP,866.88,100.0,27.5,33.84
29587,109.199.117.80,Armacar,1771096894,UP,928.34,100.0,27.11,15.3
29580,192.168.100.71,AGENTE C1 ,1771096893,UP,54.22,0.11,7.01,11.1
29581,192.168.100.33,IA LOCAL,1771096893,UP,148.15,0.03,2.2,18.32
29579,217.76.58.149,9rounds,1771096890,UP,6238.71,100.0,29.25,22.52
29578,82.25.84.232,Hostinger,1771096880,UP,438.83,75.03,54.23,65.04
29573,154.38.191.23,Autocom,1771096879,UP,708.04,100.0,28.78,26.9
29574,154.38.191.168,Hyundai,1771096879,UP,712.42,18.39,27.94,30.24
29575,194.163.160.139,Quitomotors,1771096879,UP,705.22,100.0,11.17,11.12
29576,62.84.187.169,Kia,1771096879,UP,820.42,100.0,27.66,33.84
29577,109.199.117.80,Armacar,1771096879,UP,937.27,100.0,27.6,15.3
29570,147.93.179.212,1001Talleres,1771096878,UP,455.79,100.0,28.48,27.55
29571,192.168.100.71,AGENTE C1 ,1771096878,UP,59.79,0.11,6.99,11.1
29572,192.168.100.33,IA LOCAL,1771096878,UP,166.54,0.03,2.2,18.32
29561,147.93.179.212,1001Talleres,1771096876,DOWN,,,,
29562,154.38.191.168,Hyundai,1771096876,DOWN,,,,
29563,62.84.187.169,Kia,1771096876,DOWN,,,,
29564,192.168.100.33,IA LOCAL,1771096876,DOWN,,,,
29565,194.163.160.139,Quitomotors,1771096876,DOWN,,,,
29566,154.38.191.23,Autocom,1771096876,DOWN,,,,
29567,192.168.100.71,AGENTE C1 ,1771096876,DOWN,,,,
29568,82.25.84.232,Hostinger,1771096876,DOWN,,,,
29569,109.199.117.80,Armacar,1771096876,DOWN,,,,
29560,217.76.58.149,9rounds,1771096872,DOWN,,,,
29553,147.93.179.212,1001Talleres,1771096854,UP,437.51,100.0,28.53,27.55
29554,154.38.191.168,Hyundai,1771096854,UP,640.43,18.39,28.07,30.24
29555,194.163.160.139,Quitomotors,1771096854,UP,740.06,100.0,11.26,11.12
29556,154.38.191.23,Autocom,1771096854,UP,711.9,100.0,28.89,26.9
29557,82.25.84.232,Hostinger,1771096854,UP,520.04,75.03,54.33,65.04
29558,62.84.187.169,Kia,1771096854,UP,911.14,100.0,27.67,33.84
29559,109.199.117.80,Armacar,1771096854,UP,899.5,100.0,27.03,15.3
29551,192.168.100.71,AGENTE C1 ,1771096853,UP,105.75,0.11,7.02,11.1
29552,192.168.100.33,IA LOCAL,1771096853,UP,172.33,0.03,2.2,18.32
29541,192.168.100.71,AGENTE C1 ,1771096851,DOWN,,,,
29542,62.84.187.169,Kia,1771096851,DOWN,,,,
29543,194.163.160.139,Quitomotors,1771096851,DOWN,,,,
29544,217.76.58.149,9rounds,1771096851,DOWN,,,,
29545,109.199.117.80,Armacar,1771096851,DOWN,,,,
29546,154.38.191.168,Hyundai,1771096851,DOWN,,,,
29547,192.168.100.33,IA LOCAL,1771096851,DOWN,,,,
29548,154.38.191.23,Autocom,1771096851,DOWN,,,,
29549,82.25.84.232,Hostinger,1771096851,DOWN,,,,
29550,147.93.179.212,1001Talleres,1771096851,DOWN,,,,
29540,217.76.58.149,9rounds,1771096819,UP,4882.41,100.0,29.16,22.52
29539,82.25.84.232,Hostinger,1771096817,UP,512.85,75.02,54.33,65.04
29535,154.38.191.168,Hyundai,1771096816,UP,736.54,18.39,27.89,30.24
29536,62.84.187.169,Kia,1771096816,UP,830.48,100.0,27.65,33.84
29537,109.199.117.80,Armacar,1771096816,UP,849.21,100.0,27.04,15.3
29538,194.163.160.139,Quitomotors,1771096816,UP,755.84,100.0,11.16,11.12
29531,192.168.100.71,AGENTE C1 ,1771096815,UP,45.17,0.11,7.05,11.1
29532,154.38.191.23,Autocom,1771096815,UP,784.02,100.0,28.84,26.9
29533,192.168.100.33,IA LOCAL,1771096815,UP,135.0,0.03,2.2,18.32
29534,147.93.179.212,1001Talleres,1771096815,UP,503.68,100.0,28.71,27.55
29522,109.199.117.80,Armacar,1771096813,DOWN,,,,
29523,62.84.187.169,Kia,1771096813,DOWN,,,,
29524,154.38.191.168,Hyundai,1771096813,DOWN,,,,
29525,147.93.179.212,1001Talleres,1771096813,DOWN,,,,
29526,154.38.191.23,Autocom,1771096813,DOWN,,,,
29527,194.163.160.139,Quitomotors,1771096813,DOWN,,,,
29528,192.168.100.33,IA LOCAL,1771096813,DOWN,,,,
29529,192.168.100.71,AGENTE C1 ,1771096813,DOWN,,,,
29530,82.25.84.232,Hostinger,1771096813,DOWN,,,,
29521,217.76.58.149,9rounds,1771096809,DOWN,,,,
29520,82.25.84.232,Hostinger,1771096792,UP,482.3,75.02,54.49,65.04
29512,147.93.179.212,1001Talleres,1771096791,UP,454.28,100.0,28.53,27.55
29513,192.168.100.33,IA LOCAL,1771096791,UP,149.6,0.03,2.2,18.32
29514,192.168.100.71,AGENTE C1 ,1771096791,UP,54.91,0.11,7.04,11.1
29515,154.38.191.168,Hyundai,1771096791,UP,668.94,18.39,27.98,30.24
29516,62.84.187.169,Kia,1771096791,UP,788.13,100.0,27.73,33.84
29517,194.163.160.139,Quitomotors,1771096791,UP,792.23,100.0,11.23,11.12
29518,109.199.117.80,Armacar,1771096791,UP,861.03,100.0,27.14,15.3
29519,154.38.191.23,Autocom,1771096791,UP,584.25,100.0,28.79,26.9
29509,192.168.100.71,AGENTE C1 ,1771096790,DOWN,,,,
29510,192.168.100.33,IA LOCAL,1771096790,DOWN,,,,
29511,154.38.191.23,Autocom,1771096790,DOWN,,,,
29508,217.76.58.149,9rounds,1771096787,DOWN,,,,
29507,82.25.84.232,Hostinger,1771096771,UP,541.07,75.02,55.66,65.04
29502,147.93.179.212,1001Talleres,1771096770,UP,443.81,100.0,28.47,27.55
29503,154.38.191.168,Hyundai,1771096770,UP,643.66,18.39,28.07,30.24
29504,194.163.160.139,Quitomotors,1771096770,UP,781.17,100.0,11.16,11.12
29505,109.199.117.80,Armacar,1771096770,UP,865.5,100.0,27.06,15.3
29506,62.84.187.169,Kia,1771096770,UP,944.48,100.0,27.56,33.84
29499,154.38.191.23,Autocom,1771096769,UP,669.99,100.0,28.74,26.9
29500,192.168.100.33,IA LOCAL,1771096769,UP,140.73,0.03,2.2,18.32
29501,192.168.100.71,AGENTE C1 ,1771096769,UP,52.52,0.11,7.04,11.1
29490,147.93.179.212,1001Talleres,1771096767,DOWN,,,,
29491,82.25.84.232,Hostinger,1771096767,DOWN,,,,
29492,154.38.191.23,Autocom,1771096767,DOWN,,,,
29493,194.163.160.139,Quitomotors,1771096767,DOWN,,,,
29494,154.38.191.168,Hyundai,1771096767,DOWN,,,,
29495,192.168.100.71,AGENTE C1 ,1771096767,DOWN,,,,
29496,192.168.100.33,IA LOCAL,1771096767,DOWN,,,,
29497,109.199.117.80,Armacar,1771096767,DOWN,,,,
29498,62.84.187.169,Kia,1771096767,DOWN,,,,
29489,217.76.58.149,9rounds,1771096763,DOWN,,,,
29487,62.84.187.169,Kia,1771096745,UP,997.18,100.0,27.65,33.84
29488,82.25.84.232,Hostinger,1771096745,UP,493.68,75.02,54.3,65.04
29480,192.168.100.33,IA LOCAL,1771096744,UP,148.3,0.03,2.2,18.32
29481,192.168.100.71,AGENTE C1 ,1771096744,UP,47.69,0.11,6.99,11.1
29482,147.93.179.212,1001Talleres,1771096744,UP,488.01,100.0,28.53,27.55
29483,154.38.191.168,Hyundai,1771096744,UP,783.85,18.39,28.06,30.24
29484,154.38.191.23,Autocom,1771096744,UP,797.36,100.0,29.0,26.9
29485,194.163.160.139,Quitomotors,1771096744,UP,780.4,100.0,11.59,11.12
29486,109.199.117.80,Armacar,1771096744,UP,822.45,100.0,27.23,15.3
29478,192.168.100.71,AGENTE C1 ,1771096743,DOWN,,,,
29479,192.168.100.33,IA LOCAL,1771096743,DOWN,,,,
29477,217.76.58.149,9rounds,1771096740,DOWN,,,,
29470,82.25.84.232,Hostinger,1771096723,UP,474.04,75.02,54.54,65.04
29471,147.93.179.212,1001Talleres,1771096723,UP,440.32,100.0,28.58,27.55
29472,154.38.191.23,Autocom,1771096723,UP,600.76,100.0,28.93,26.9
29473,154.38.191.168,Hyundai,1771096723,UP,656.42,18.39,28.11,30.24
29474,194.163.160.139,Quitomotors,1771096723,UP,716.06,100.0,11.15,11.12
29475,109.199.117.80,Armacar,1771096723,UP,933.27,100.0,27.03,15.3
29476,62.84.187.169,Kia,1771096723,UP,878.87,100.0,27.6,33.84
29468,192.168.100.33,IA LOCAL,1771096722,UP,121.37,0.03,2.2,18.32
29469,192.168.100.71,AGENTE C1 ,1771096722,UP,74.73,0.11,6.99,11.1
29460,192.168.100.71,AGENTE C1 ,1771096720,DOWN,,,,
29461,147.93.179.212,1001Talleres,1771096720,DOWN,,,,
29462,109.199.117.80,Armacar,1771096720,DOWN,,,,
29463,192.168.100.33,IA LOCAL,1771096720,DOWN,,,,
29464,62.84.187.169,Kia,1771096720,DOWN,,,,
29465,154.38.191.168,Hyundai,1771096720,DOWN,,,,
29466,194.163.160.139,Quitomotors,1771096720,DOWN,,,,
29467,154.38.191.23,Autocom,1771096720,DOWN,,,,
29459,217.76.58.149,9rounds,1771096717,DOWN,,,,
29458,82.25.84.232,Hostinger,1771096700,UP,432.64,75.02,54.43,65.04
29453,147.93.179.212,1001Talleres,1771096699,UP,405.05,100.0,28.67,27.55
29454,154.38.191.168,Hyundai,1771096699,UP,661.2,18.39,28.07,30.24
29455,194.163.160.139,Quitomotors,1771096699,UP,699.79,100.0,11.15,11.12
29456,62.84.187.169,Kia,1771096699,UP,767.38,100.0,27.67,33.84
29457,109.199.117.80,Armacar,1771096699,UP,795.82,100.0,27.18,15.3
29450,192.168.100.71,AGENTE C1 ,1771096698,UP,62.85,0.11,6.99,11.1
29451,192.168.100.33,IA LOCAL,1771096698,UP,159.96,0.03,2.2,18.32
29452,154.38.191.23,Autocom,1771096698,UP,631.7,100.0,28.81,26.9
29441,154.38.191.23,Autocom,1771096697,DOWN,,,,
29442,109.199.117.80,Armacar,1771096697,DOWN,,,,
29443,192.168.100.71,AGENTE C1 ,1771096697,DOWN,,,,
29444,147.93.179.212,1001Talleres,1771096697,DOWN,,,,
29445,192.168.100.33,IA LOCAL,1771096697,DOWN,,,,
29446,194.163.160.139,Quitomotors,1771096697,DOWN,,,,
29447,154.38.191.168,Hyundai,1771096697,DOWN,,,,
29448,62.84.187.169,Kia,1771096697,DOWN,,,,
29449,82.25.84.232,Hostinger,1771096697,DOWN,,,,
29440,217.76.58.149,9rounds,1771096692,DOWN,,,,
29437,62.84.187.169,Kia,1771096676,UP,772.76,100.0,27.6,33.84
29438,109.199.117.80,Armacar,1771096676,UP,786.11,100.0,26.96,15.3
29439,82.25.84.232,Hostinger,1771096676,UP,450.97,75.02,54.29,65.04
29431,192.168.100.33,IA LOCAL,1771096675,UP,191.91,0.03,2.2,18.32
29432,147.93.179.212,1001Talleres,1771096675,UP,455.05,100.0,28.71,27.55
29433,192.168.100.71,AGENTE C1 ,1771096675,UP,59.59,0.11,6.95,11.1
29434,154.38.191.23,Autocom,1771096675,UP,583.84,100.0,28.97,26.9
29435,154.38.191.168,Hyundai,1771096675,UP,657.55,18.39,28.03,30.24
29436,194.163.160.139,Quitomotors,1771096675,UP,715.59,100.0,11.4,11.12
29422,192.168.100.71,AGENTE C1 ,1771096673,DOWN,,,,
29423,154.38.191.168,Hyundai,1771096673,DOWN,,,,
29424,82.25.84.232,Hostinger,1771096673,DOWN,,,,
29425,109.199.117.80,Armacar,1771096673,DOWN,,,,
29426,147.93.179.212,1001Talleres,1771096673,DOWN,,,,
29427,154.38.191.23,Autocom,1771096673,DOWN,,,,
29428,194.163.160.139,Quitomotors,1771096673,DOWN,,,,
29429,62.84.187.169,Kia,1771096673,DOWN,,,,
29430,192.168.100.33,IA LOCAL,1771096673,DOWN,,,,
29421,217.76.58.149,9rounds,1771096667,DOWN,,,,
29417,194.163.160.139,Quitomotors,1771096649,UP,772.12,100.0,11.16,11.12
29418,109.199.117.80,Armacar,1771096649,UP,841.27,100.0,27.24,15.3
29419,62.84.187.169,Kia,1771096649,UP,944.87,100.0,27.52,33.84
29420,82.25.84.232,Hostinger,1771096649,UP,567.48,75.02,54.36,65.04
29412,192.168.100.33,IA LOCAL,1771096648,UP,151.29,0.03,2.2,18.32
29413,192.168.100.71,AGENTE C1 ,1771096648,UP,67.71,0.11,6.96,11.1
29414,147.93.179.212,1001Talleres,1771096648,UP,474.35,100.0,28.8,27.55
29415,154.38.191.23,Autocom,1771096648,UP,682.76,100.0,28.87,26.9
29416,154.38.191.168,Hyundai,1771096648,UP,787.66,18.39,28.29,30.24
29411,217.76.58.149,9rounds,1771096643,UP,5919.39,100.0,29.32,22.52
29406,154.38.191.23,Autocom,1771096632,UP,934.3,100.0,28.98,26.9
29407,194.163.160.139,Quitomotors,1771096632,UP,832.46,100.0,11.19,11.12
29408,109.199.117.80,Armacar,1771096632,UP,863.81,100.0,27.0,15.3
29409,62.84.187.169,Kia,1771096632,UP,1007.94,100.0,27.93,33.84
29410,82.25.84.232,Hostinger,1771096632,UP,611.33,75.02,54.57,65.04
29402,192.168.100.71,AGENTE C1 ,1771096631,UP,55.2,0.11,6.97,11.1
29403,192.168.100.33,IA LOCAL,1771096631,UP,166.76,0.03,2.2,18.32
29404,147.93.179.212,1001Talleres,1771096631,UP,515.49,100.0,28.53,27.55
29405,154.38.191.168,Hyundai,1771096631,UP,784.19,18.39,27.97,30.24
29401,217.76.58.149,9rounds,1771096627,UP,3424.7,100.0,29.34,22.52
29400,82.25.84.232,Hostinger,1771096619,UP,514.0,75.02,54.26,65.04
29395,154.38.191.23,Autocom,1771096618,UP,628.59,100.0,29.06,26.9
29396,154.38.191.168,Hyundai,1771096618,UP,635.45,18.39,27.98,30.24
29397,194.163.160.139,Quitomotors,1771096618,UP,719.7,100.0,11.19,11.12
29398,109.199.117.80,Armacar,1771096618,UP,772.04,100.0,27.2,15.3
29399,62.84.187.169,Kia,1771096618,UP,876.07,100.0,27.58,33.84
29392,192.168.100.33,IA LOCAL,1771096617,UP,160.17,0.03,2.2,18.32
29393,192.168.100.71,AGENTE C1 ,1771096617,UP,66.3,0.11,6.99,11.1
29394,147.93.179.212,1001Talleres,1771096617,UP,476.49,100.0,28.55,27.55
29391,217.76.58.149,9rounds,1771096609,UP,4846.25,100.0,29.32,22.52
29390,82.25.84.232,Hostinger,1771096606,UP,570.04,75.02,54.37,65.04
29384,147.93.179.212,1001Talleres,1771096605,UP,531.95,100.0,28.63,27.55
29385,154.38.191.23,Autocom,1771096605,UP,653.1,100.0,28.78,26.9
29386,154.38.191.168,Hyundai,1771096605,UP,710.71,18.39,28.09,30.24
29387,194.163.160.139,Quitomotors,1771096605,UP,806.14,100.0,11.22,11.12
29388,109.199.117.80,Armacar,1771096605,UP,863.39,100.0,27.05,15.3
29389,62.84.187.169,Kia,1771096605,UP,916.54,100.0,27.76,33.84
29382,192.168.100.33,IA LOCAL,1771096604,UP,164.76,0.03,2.2,18.32
29383,192.168.100.71,AGENTE C1 ,1771096604,UP,79.03,0.11,6.97,11.1
29381,217.76.58.149,9rounds,1771096595,UP,3634.55,100.0,29.28,22.52
29380,82.25.84.232,Hostinger,1771096593,UP,590.67,75.02,54.43,65.04
29375,154.38.191.168,Hyundai,1771096592,UP,711.79,18.39,28.2,30.24
29376,154.38.191.23,Autocom,1771096592,UP,775.35,100.0,28.95,26.9
29377,194.163.160.139,Quitomotors,1771096592,UP,739.67,100.0,11.21,11.12
29378,109.199.117.80,Armacar,1771096592,UP,860.12,100.0,27.16,15.3
29379,62.84.187.169,Kia,1771096592,UP,959.32,100.0,27.93,33.84
29370,192.168.100.71,AGENTE C1 ,1771096591,DOWN,,,,
29371,192.168.100.33,IA LOCAL,1771096591,DOWN,,,,
29374,147.93.179.212,1001Talleres,1771096591,UP,528.88,100.0,28.56,27.55
29369,217.76.58.149,9rounds,1771096587,UP,2622.56,100.0,29.19,22.52
29368,82.25.84.232,Hostinger,1771096572,UP,682.77,75.02,55.63,65.04
29362,147.93.179.212,1001Talleres,1771096571,UP,498.69,100.0,28.62,27.55
29363,154.38.191.168,Hyundai,1771096571,UP,743.85,18.39,28.13,30.24
29364,154.38.191.23,Autocom,1771096571,UP,840.66,100.0,28.97,26.9
29365,194.163.160.139,Quitomotors,1771096571,UP,794.36,100.0,11.27,11.12
29366,109.199.117.80,Armacar,1771096571,UP,936.94,100.0,27.12,15.3
29367,62.84.187.169,Kia,1771096571,UP,1015.84,100.0,27.65,33.84
29360,192.168.100.33,IA LOCAL,1771096570,UP,151.72,0.03,2.2,18.32
29361,192.168.100.71,AGENTE C1 ,1771096570,UP,61.28,0.11,6.96,11.1
29359,217.76.58.149,9rounds,1771096563,UP,5196.48,100.0,29.09,22.52
29356,62.84.187.169,Kia,1771096559,UP,827.07,100.0,27.52,33.84
29357,109.199.117.80,Armacar,1771096559,UP,846.93,100.0,27.1,15.3
29358,82.25.84.232,Hostinger,1771096559,UP,475.95,75.02,54.3,65.04
29352,147.93.179.212,1001Talleres,1771096558,UP,471.87,100.0,28.72,27.55
29353,154.38.191.23,Autocom,1771096558,UP,639.29,100.0,28.96,26.9
29354,154.38.191.168,Hyundai,1771096558,UP,642.94,18.39,28.11,30.24
29355,194.163.160.139,Quitomotors,1771096558,UP,712.23,100.0,11.19,11.12
29350,192.168.100.71,AGENTE C1 ,1771096557,UP,59.33,0.11,6.98,11.1
29351,192.168.100.33,IA LOCAL,1771096557,UP,149.13,0.03,2.19,18.32
29349,82.25.84.232,Hostinger,1771096547,UP,546.12,75.02,54.5,65.04
29343,154.38.191.23,Autocom,1771096546,UP,760.26,100.0,28.89,26.9
29344,154.38.191.168,Hyundai,1771096546,UP,606.27,18.39,28.02,30.24
29345,194.163.160.139,Quitomotors,1771096546,UP,688.75,100.0,11.53,11.12
29346,109.199.117.80,Armacar,1771096546,UP,822.18,100.0,27.05,15.3
29347,62.84.187.169,Kia,1771096546,UP,829.47,100.0,27.66,33.84
29348,217.76.58.149,9rounds,1771096546,UP,2330.41,100.0,29.11,22.52
29341,192.168.100.71,AGENTE C1 ,1771096545,UP,57.71,0.11,7.0,11.1
29342,147.93.179.212,1001Talleres,1771096545,UP,504.55,100.0,28.78,27.55
29340,192.168.100.33,IA LOCAL,1771096544,UP,216.58,0.03,2.19,18.32
29331,192.168.100.71,AGENTE C1 ,1771096543,DOWN,,,,
29332,82.25.84.232,Hostinger,1771096543,DOWN,,,,
29333,154.38.191.23,Autocom,1771096543,DOWN,,,,
29334,194.163.160.139,Quitomotors,1771096543,DOWN,,,,
29335,154.38.191.168,Hyundai,1771096543,DOWN,,,,
29336,62.84.187.169,Kia,1771096543,DOWN,,,,
29337,192.168.100.33,IA LOCAL,1771096543,DOWN,,,,
29338,147.93.179.212,1001Talleres,1771096543,DOWN,,,,
29339,109.199.117.80,Armacar,1771096543,DOWN,,,,
29330,217.76.58.149,9rounds,1771096539,DOWN,,,,
29329,82.25.84.232,Hostinger,1771096522,UP,648.47,75.02,54.45,65.04
29324,154.38.191.23,Autocom,1771096521,UP,829.31,100.0,28.82,26.9
29325,154.38.191.168,Hyundai,1771096521,UP,818.88,18.39,28.05,30.24
29326,194.163.160.139,Quitomotors,1771096521,UP,739.55,100.0,11.14,11.12
29327,62.84.187.169,Kia,1771096521,UP,845.36,100.0,27.53,33.84
29328,109.199.117.80,Armacar,1771096521,UP,956.9,100.0,27.29,15.3
29321,192.168.100.71,AGENTE C1 ,1771096520,UP,65.54,0.11,6.99,11.1
29322,192.168.100.33,IA LOCAL,1771096520,UP,177.07,0.03,2.19,18.32
29323,147.93.179.212,1001Talleres,1771096520,UP,503.15,100.0,28.64,27.55
29320,217.76.58.149,9rounds,1771096511,UP,5158.83,100.0,29.06,22.52
29316,109.199.117.80,Armacar,1771096509,UP,883.25,100.0,27.42,15.3
29317,194.163.160.139,Quitomotors,1771096509,UP,899.62,100.0,11.17,11.12
29318,62.84.187.169,Kia,1771096509,UP,976.3,100.0,27.64,33.84
29319,82.25.84.232,Hostinger,1771096509,UP,928.47,75.02,55.69,65.04
29313,154.38.191.168,Hyundai,1771096508,UP,831.16,18.39,28.17,30.24
29314,147.93.179.212,1001Talleres,1771096508,UP,417.25,100.0,28.53,27.55
29315,154.38.191.23,Autocom,1771096508,UP,647.08,100.0,28.98,26.9
29311,192.168.100.71,AGENTE C1 ,1771096507,UP,63.71,0.11,7.0,11.1
29312,192.168.100.33,IA LOCAL,1771096507,UP,146.64,0.03,2.19,18.32
29303,154.38.191.168,Hyundai,1771096506,DOWN,,,,
29304,194.163.160.139,Quitomotors,1771096506,DOWN,,,,
29305,192.168.100.71,AGENTE C1 ,1771096506,DOWN,,,,
29306,147.93.179.212,1001Talleres,1771096506,DOWN,,,,
29307,192.168.100.33,IA LOCAL,1771096506,DOWN,,,,
29308,109.199.117.80,Armacar,1771096506,DOWN,,,,
29309,154.38.191.23,Autocom,1771096506,DOWN,,,,
29310,62.84.187.169,Kia,1771096506,DOWN,,,,
29302,217.76.58.149,9rounds,1771096502,UP,3518.51,100.0,29.44,22.52
29301,82.25.84.232,Hostinger,1771096486,UP,586.48,75.02,54.43,65.04
29295,147.93.179.212,1001Talleres,1771096485,UP,541.81,100.0,28.6,27.55
29296,154.38.191.23,Autocom,1771096485,UP,681.23,100.0,28.77,26.9
29297,154.38.191.168,Hyundai,1771096485,UP,730.37,18.39,28.1,30.24
29298,194.163.160.139,Quitomotors,1771096485,UP,755.67,100.0,11.44,11.12
29299,109.199.117.80,Armacar,1771096485,UP,803.81,100.0,27.14,15.3
29300,62.84.187.169,Kia,1771096485,UP,938.24,100.0,27.65,33.84
29293,192.168.100.71,AGENTE C1 ,1771096484,UP,58.65,0.11,6.99,11.1
29294,192.168.100.33,IA LOCAL,1771096484,UP,150.96,0.03,2.19,18.32
29292,217.76.58.149,9rounds,1771096481,UP,3385.18,100.0,29.46,22.52
29291,82.25.84.232,Hostinger,1771096473,UP,526.39,75.02,54.35,65.04
29283,192.168.100.71,AGENTE C1 ,1771096472,UP,53.99,0.11,6.99,11.1
29284,154.38.191.168,Hyundai,1771096472,UP,627.91,18.39,28.2,30.24
29285,192.168.100.33,IA LOCAL,1771096472,UP,176.88,0.03,2.19,18.32
29286,194.163.160.139,Quitomotors,1771096472,UP,685.05,100.0,11.18,11.12
29287,154.38.191.23,Autocom,1771096472,UP,874.65,100.0,28.86,26.9
29288,62.84.187.169,Kia,1771096472,UP,791.52,100.0,27.52,33.84
29289,109.199.117.80,Armacar,1771096472,UP,829.61,100.0,27.14,15.3
29290,147.93.179.212,1001Talleres,1771096472,UP,444.81,100.0,28.48,27.55
29280,192.168.100.71,AGENTE C1 ,1771096471,DOWN,,,,
29281,147.93.179.212,1001Talleres,1771096471,DOWN,,,,
29282,192.168.100.33,IA LOCAL,1771096471,DOWN,,,,
29279,217.76.58.149,9rounds,1771096467,DOWN,,,,
29273,109.199.117.80,Armacar,1771096451,UP,873.91,100.0,27.14,15.3
29274,154.38.191.168,Hyundai,1771096451,UP,599.18,18.39,28.25,30.24
29275,62.84.187.169,Kia,1771096451,UP,797.95,100.0,27.63,33.84
29276,154.38.191.23,Autocom,1771096451,UP,787.13,100.0,28.82,26.9
29277,194.163.160.139,Quitomotors,1771096451,UP,732.94,100.0,11.2,11.12
29278,82.25.84.232,Hostinger,1771096451,UP,476.58,75.02,54.43,65.04
29270,192.168.100.71,AGENTE C1 ,1771096450,UP,73.92,0.11,6.97,11.1
29271,192.168.100.33,IA LOCAL,1771096450,UP,168.68,0.03,2.2,18.32
29272,147.93.179.212,1001Talleres,1771096450,UP,430.97,100.0,28.58,27.55
29261,147.93.179.212,1001Talleres,1771096448,DOWN,,,,
29262,194.163.160.139,Quitomotors,1771096448,DOWN,,,,
29263,154.38.191.23,Autocom,1771096448,DOWN,,,,
29264,109.199.117.80,Armacar,1771096448,DOWN,,,,
29265,62.84.187.169,Kia,1771096448,DOWN,,,,
29266,82.25.84.232,Hostinger,1771096448,DOWN,,,,
